iteration,cost,wirecount,intersectioncount
4370,2998897,12397,9955
4371,4210447,16447,13980
4372,3486527,14027,11575
4373,3755317,14917,12468
4374,3802289,15089,12624
4375,3641547,14547,12090
4376,3888671,15371,12911
4377,4118935,16135,13676
4378,3495863,14063,11606
4379,3420921,13821,11357
4380,4156567,16267,13801
4381,3534701,14201,11735
4382,3908845,15445,12978
4383,2875499,11999,9545
4384,4053017,15917,13457
4385,3408575,13775,11316
4386,3964221,15621,13162
4387,4099675,16075,13612
4388,3076263,12663,10212
4389,3046467,12567,10113
4390,3350171,13571,11122
4391,3984091,15691,13228
4392,3638843,14543,12081
4393,3982279,15679,13222
4394,3366739,13639,11177
4395,4041581,15881,13419
4396,3621683,14483,12024
4397,4000041,15741,13281
4398,3676165,14665,12205
4399,3666835,14635,12174
4400,3765867,14967,12503
4401,3673757,14657,12197
4402,4065059,15959,13497
4403,3563595,14295,11831
4404,4307067,16767,14301
4405,3981683,15683,13220
4406,3299007,13407,10952
4407,3547023,14223,11776
4408,3001321,12421,9963
4409,4214961,16461,13995
4410,3831785,15185,12722
4411,3802289,15089,12624
4412,3297505,13405,10947
4413,3815231,15131,12667
4414,3093119,12719,10268
4415,3584967,14367,11902
4416,3212625,13125,10665
4417,3464263,13963,11501
4418,3387207,13707,11245
4419,3217733,13133,10682
4420,2870673,11973,9529
4421,3548239,14239,11780
4422,3789637,15037,12582
4423,3564497,14297,11834
4424,3677069,14669,12208
4425,3955797,15597,13134
4426,4012387,15787,13322
4427,3739977,14877,12417
4428,3725821,14821,12370
4429,3581653,14353,11891
4430,3689413,14713,12249
4431,3835693,15193,12735
4432,3463359,13959,11498
4433,3670143,14643,12185
4434,3833891,15191,12729
4435,4106299,16099,13634
4436,3613561,14461,11997
4437,2912211,12111,9667
4438,3293593,13393,10934
4439,3839011,15211,12746
4440,3109067,12767,10321
4441,3103965,12765,10304
4442,3525671,14171,11705
4443,3069629,12629,10190
4444,3273119,13319,10866
4445,3668639,14639,12180
4446,2852015,11915,9467
4447,3672257,14657,12192
4448,3683993,14693,12231
4449,3803785,15085,12629
4450,3533489,14189,11731
4451,4150247,16247,13780
4452,3656303,14603,12139
4453,3921179,15479,13019
4454,3587671,14371,11911
4455,3273427,13327,10867
4456,4109913,16113,13646
4457,3012147,12447,9999
4458,3977767,15667,13207
4459,2802349,11749,9302
4460,3638541,14541,12080
4461,3147905,12905,10450
4462,3373357,13657,11199
4463,3329411,13511,11053
4464,2981151,12351,9896
4465,3283051,13351,10899
4466,3956099,15599,13135
4467,3730043,14843,12384
4468,3279753,13353,10888
4469,3312553,13453,10997
4470,3497065,14065,11610
4471,3249939,13239,10789
4472,3871815,15315,12855
4473,4116535,16135,13668
4474,3517529,14129,11678
4475,3581351,14351,11890
4476,3443187,13887,11431
4477,4067467,15967,13505
4478,3529861,14161,11719
4479,3470581,13981,11522
4480,3730645,14845,12386
4481,4136701,16201,13735
4482,3432643,13843,11396
4483,2794523,11723,9276
4484,3417599,13799,11346
4485,4552985,17585,15118
4486,3280649,13349,10891
4487,4001849,15749,13287
4488,3612357,14457,11993
4489,4072587,15987,13522
4490,3170477,12977,10525
4491,3697541,14741,12276
4492,3634929,14529,12068
4493,3900417,15417,12950
4494,2996189,12389,9946
4495,3436563,13863,11409
4496,3633119,14519,12062
4497,3979279,15679,13212
4498,3262593,13293,10831
4499,3100351,12751,10292
4500,4035561,15861,13399
4501,3835399,15199,12734
4502,2662677,11277,8838
4503,4001851,15751,13287
4504,3763461,14961,12495
4505,3274021,13321,10869
4506,4006063,15763,13301
4507,3421217,13817,11358
4508,3315571,13471,11007
4509,3407075,13775,11311
4510,3373049,13649,11198
4511,3569007,14307,11849
4512,3564795,14295,11835
4513,4101175,16075,13617
4514,3214727,13127,10672
4515,3690619,14719,12253
4516,3942255,15555,13089
4517,2750279,11579,9129
4518,3850143,15243,12783
4519,2952853,12253,9802
4520,3371851,13651,11194
4521,3807397,15097,12641
4522,3798369,15069,12611
4523,3891085,15385,12919
4524,3858273,15273,12810
4525,3548543,14243,11781
4526,3373361,13661,11199
4527,3702959,14759,12294
4528,3231583,13183,10728
4529,3103349,12749,10302
4530,3016061,12461,10012
4531,3271619,13319,10861
4532,3383591,13691,11233
4533,4352215,16915,14451
4534,3923287,15487,13026
4535,3032907,12507,10068
4536,3489245,14045,11584
4537,3744191,14891,12431
4538,4602949,17749,15284
4539,3858575,15275,12811
4540,3344155,13555,11102
4541,2722265,11465,9036
4542,3416399,13799,11342
4543,3878137,15337,12876
4544,3711687,14787,12323
4545,2928779,12179,9722
4546,2241251,9851,7438
4547,3622895,14495,12028
4548,3855263,15263,12800
4549,3408877,13777,11317
4550,2887217,12017,9584
4551,3428441,13841,11382
4552,3137071,12871,10414
4553,3162357,12957,10498
4554,3493761,14061,11599
4555,3398633,13733,11283
4556,3717685,14785,12343
4557,3640645,14545,12087
4558,3661113,14613,12155
4559,3194855,13055,10606
4560,3631617,14517,12057
4561,3427539,13839,11379
4562,3910343,15443,12983
4563,3086193,12693,10245
4564,4566531,17631,15163
4565,3249943,13243,10789
4566,3531689,14189,11725
4567,3050685,12585,10127
4568,3138573,12873,10419
4569,3708375,14775,12312
4570,3854361,15261,12797
4571,3150591,12891,10459
4572,3591589,14389,11924
4573,3704761,14761,12300
4574,3185833,13033,10576
4575,3528977,14177,11716
4576,3580141,14341,11886
4577,3411887,13787,11327
4578,4146929,16229,13769
4579,3817341,15141,12674
4580,3086805,12705,10247
4581,3282453,13353,10897
4582,2964583,12283,9841
4583,4260713,16613,14147
4584,3856163,15263,12803
4585,3305925,13425,10975
4586,3769179,14979,12514
4587,3994627,15727,13263
4588,3757733,14933,12476
4589,4341679,16879,14416
4590,4161683,16283,13818
4591,3656893,14593,12141
4592,3291185,13385,10926
4593,3228575,13175,10718
4594,4018105,15805,13341
4595,3367939,13639,11181
4596,4172813,16313,13855
4597,3935629,15529,13067
4598,3901917,15417,12955
4599,3146401,12901,10445
4600,4071385,15985,13518
4601,3826669,15169,12705
4602,3694529,14729,12266
4603,3578037,14337,11879
4604,3739377,14877,12415
4605,3112689,12789,10333
4606,4526493,17493,15030
4607,3547341,14241,11777
4608,3347453,13553,11113
4609,4385313,17013,14561
4610,2846903,11903,9450
4611,3774899,14999,12533
4612,3431753,13853,11393
4613,3620483,14483,12020
4614,2916427,12127,9681
4615,2973023,12323,9869
4616,4055129,15929,13464
4617,3665033,14633,12168
4618,4419943,17143,14676
4619,2947427,12227,9784
4620,3606943,14443,11975
4621,3504297,14097,11634
4622,3097637,12737,10283
4623,4289297,16697,14242
4624,3762255,14955,12491
4625,3355597,13597,11140
4626,3438059,13859,11414
4627,4409107,17107,14640
4628,3567809,14309,11845
4629,3244531,13231,10771
4630,3550339,14239,11787
4631,3971453,15653,13186
4632,3863391,15291,12827
4633,3717101,14801,12341
4634,2899565,12065,9625
4635,3706563,14763,12306
4636,3671949,14649,12191
4637,3546739,14239,11775
4638,3418205,13805,11348
4639,4006667,15767,13303
4640,3372153,13653,11195
4641,4795591,18391,15924
4642,4317001,16801,14334
4643,3625295,14495,12036
4644,3490753,14053,11589
4645,4345591,16891,14429
4646,2963085,12285,9836
4647,3147003,12903,10447
4648,3081979,12679,10231
4649,3062727,12627,10167
4650,3365825,13625,11174
4651,3485337,14037,11571
4652,3612655,14455,11994
4653,3978673,15673,13210
4654,4162883,16283,13822
4655,4239343,16543,14076
4656,3074761,12661,10207
4657,4118039,16139,13673
4658,3073861,12661,10204
4659,3969343,15643,13179
4660,3718907,14807,12347
4661,3333625,13525,11067
4662,3486519,14019,11575
4663,3533489,14189,11731
4664,3929913,15513,13048
4665,2504029,10729,8311
4666,3240017,13217,10756
4667,3751117,14917,12454
4668,3956103,15603,13135
4669,3437169,13869,11411
4670,3137675,12875,10416
4671,3451315,13915,11458
4672,3947369,15569,13106
4673,3570207,14307,11853
4674,3525959,14159,11706
4675,4025927,15827,13367
4676,3190639,13039,10592
4677,3624095,14495,12032
4678,3442587,13887,11429
4679,3436267,13867,11408
4680,3238507,13207,10751
4681,3354997,13597,11138
4682,3691821,14721,12257
4683,3723701,14801,12363
4684,3624391,14491,12033
4685,3073257,12657,10202
4686,3321879,13479,11028
4687,3077165,12665,10215
4688,3930515,15515,13050
4689,3402255,13755,11295
4690,3272223,13323,10863
4691,3631913,14513,12058
4692,3027507,12507,10050
4693,3691817,14717,12257
4694,2806269,11769,9315
4695,3438367,13867,11415
4696,3354397,13597,11136
4697,3213213,13113,10667
4698,3294793,13393,10938
4699,3371549,13649,11193
4700,3792655,15055,12592
4701,3873023,15323,12859
4702,3361913,13613,11161
4703,3851951,15251,12789
4704,4118943,16143,13676
4705,3963929,15629,13161
4706,3822753,15153,12692
4707,3821551,15151,12688
4708,4201107,16407,13949
4709,3192459,13059,10598
4710,3684587,14687,12233
4711,3851049,15249,12786
4712,3432347,13847,11395
4713,3905527,15427,12967
4714,3238209,13209,10750
4715,3382093,13693,11228
4716,3701447,14747,12289
4717,3451919,13919,11460
4718,3709583,14783,12316
4719,3599707,14407,11951
4720,3146999,12899,10447
4721,3452223,13923,11461
4722,3920881,15481,13018
4723,3709879,14779,12317
4724,3289677,13377,10921
4725,3513325,14125,11664
4726,3598507,14407,11947
4727,3461855,13955,11493
4728,3565999,14299,11839
4729,3528073,14173,11713
4730,4161675,16275,13818
4731,3655701,14601,12137
4732,3593997,14397,11932
4733,2938709,12209,9755
4734,3808009,15109,12643
4735,3362509,13609,11163
4736,3196069,13069,10610
4737,3137961,12861,10417
4738,3571717,14317,11858
4739,3817941,15141,12676
4740,3972955,15655,13191
4741,3858273,15273,12810
4742,3619277,14477,12016
4743,4036467,15867,13402
4744,4121649,16149,13685
4745,3412191,13791,11328
4746,4178843,16343,13875
4747,3496473,14073,11608
4748,3417009,13809,11344
4749,3442583,13883,11429
4750,3140677,12877,10426
4751,3251445,13245,10794
4752,3471785,13985,11526
4753,3856467,15267,12804
4754,3757739,14939,12476
4755,3433257,13857,11398
4756,3470277,13977,11521
4757,3803791,15091,12629
4758,3251139,13239,10793
4759,2709915,11415,8995
4760,3369437,13637,11186
4761,3205697,13097,10642
4762,3604523,14423,11967
4763,3535001,14201,11736
4764,4368471,16971,14505
4765,2730381,11481,9063
4766,3261389,13289,10827
4767,3637339,14539,12076
4768,3585265,14365,11903
4769,3975665,15665,13200
4770,2877289,11989,9551
4771,3449513,13913,11452
4772,3876631,15331,12871
4773,3443191,13891,11431
4774,3395933,13733,11274
4775,3426937,13837,11377
4776,3631009,14509,12055
4777,3711083,14783,12321
4778,4685721,18021,15559
4779,3390213,13713,11255
4780,3352281,13581,11129
4781,3585265,14365,11903
4782,3403753,13753,11300
4783,3358597,13597,11150
4784,3667141,14641,12175
4785,3181609,13009,10562
4786,3252345,13245,10797
4787,3482325,14025,11561
4788,3205389,13089,10641
4789,2752671,11571,9137
4790,3790245,15045,12584
4791,3242715,13215,10765
4792,4028637,15837,13376
4793,3031101,12501,10062
4794,3701757,14757,12290
4795,3741485,14885,12422
4796,3028697,12497,10054
4797,3268309,13309,10850
4798,2965201,12301,9843
4799,3264993,13293,10839
4800,2864663,11963,9509
4801,3736665,14865,12406
4802,3874221,15321,12863
4803,3951887,15587,13121
4804,3313155,13455,10999
4805,3646367,14567,12106
4806,3506403,14103,11641
4807,3733061,14861,12394
4808,3245727,13227,10775
4809,3477201,14001,11544
4810,3347165,13565,11112
4811,3580749,14349,11888
4812,3294187,13387,10936
4813,3545515,14215,11771
4814,4099375,16075,13611
4815,3027205,12505,10049
4816,3687001,14701,12241
4817,3379079,13679,11218
4818,3822757,15157,12692
4819,2758105,11605,9155
4820,3322191,13491,11029
4821,3529581,14181,11718
4822,2840275,11875,9428
4823,3603923,14423,11965
4824,3919373,15473,13013
4825,3045259,12559,10109
4826,3701133,14733,12288
4827,3305937,13437,10975
4828,3939243,15543,13079
4829,3086195,12695,10245
4830,3455529,13929,11472
4831,3996131,15731,13268
4832,3333327,13527,11066
4833,4797095,18395,15929
4834,3191243,13043,10594
4835,4021713,15813,13353
4836,3156035,12935,10477
4837,3881751,15351,12888
4838,3633119,14519,12062
4839,3678877,14677,12214
4840,3079273,12673,10222
4841,4105997,16097,13633
4842,3915769,15469,13001
4843,3257767,13267,10815
4844,3956701,15601,13137
4845,4298335,16735,14272
4846,3277341,13341,10880
4847,3236699,13199,10745
4848,3655401,14601,12136
4849,3596699,14399,11941
4850,3855867,15267,12802
4851,2833945,11845,9407
4852,3015467,12467,10010
4853,2718659,11459,9024
4854,3605733,14433,11971
4855,3582857,14357,11895
4856,3104255,12755,10305
4857,3224959,13159,10706
4858,3612657,14457,11994
4859,3533795,14195,11732
4860,3536799,14199,11742
4861,3423929,13829,11367
4862,3594593,14393,11934
4863,3705363,14763,12302
4864,3516641,14141,11675
4865,3619881,14481,12018
4866,3264995,13295,10839
4867,3825469,15169,12701
4868,4507833,17433,14968
4869,3264685,13285,10838
4870,3363419,13619,11166
4871,3757739,14939,12476
4872,3578343,14343,11880
4873,3100341,12741,10292
4874,3586467,14367,11907
4875,3833285,15185,12727
4876,3167473,12973,10515
4877,3553655,14255,11798
4878,3485929,14029,11573
4879,3622861,14461,12028
4880,3841417,15217,12754
4881,3762859,14959,12493
4882,4084629,16029,13562
4883,3452223,13923,11461
4884,3472671,13971,11529
4885,3490147,14047,11587
4886,3550951,14251,11789
4887,3653881,14581,12131
4888,3420313,13813,11355
4889,3109979,12779,10324
4890,3977171,15671,13205
4891,2989881,12381,9925
4892,3484431,14031,11568
4893,3721017,14817,12354
4894,3593387,14387,11930
4895,3921185,15485,13019
4896,3169877,12977,10523
4897,3897097,15397,12939
4898,3489847,14047,11586
4899,2976943,12343,9882
4900,3813427,15127,12661
4901,4183659,16359,13891
4902,3952185,15585,13122
4903,3889577,15377,12914
4904,4071679,15979,13519
4905,3476603,14003,11542
4906,3608443,14443,11980
4907,3807703,15103,12642
4908,3894991,15391,12932
4909,2851689,11889,9466
4910,3940749,15549,13084
4911,3936837,15537,13071
4912,3540415,14215,11754
4913,3266799,13299,10845
4914,2999815,12415,9958
4915,4200815,16415,13948
4916,3327901,13501,11048
4917,3969641,15641,13180
4918,3705951,14751,12304
4919,3535903,14203,11739
4920,4117437,16137,13671
4921,3901013,15413,12952
4922,4288405,16705,14239
4923,3696633,14733,12273
4924,3987403,15703,13239
4925,3497375,14075,11611
4926,3215323,13123,10674
4927,3683093,14693,12228
4928,2656061,11261,8816
4929,4103893,16093,13626
4930,3490125,14025,11587
4931,3422417,13817,11362
4932,3767069,14969,12507
4933,3852531,15231,12791
4934,3854963,15263,12799
4935,3483223,14023,11564
4936,3698735,14735,12280
4937,3714999,14799,12334
4938,3279747,13347,10888
4939,3931113,15513,13052
4940,3752615,14915,12459
4941,2998007,12407,9952
4942,3937741,15541,13074
4943,3221633,13133,10695
4944,2721071,11471,9032
4945,3591589,14389,11924
4946,3608435,14435,11980
4947,3416389,13789,11342
4948,3965431,15631,13166
4949,3494661,14061,11602
4950,3675867,14667,12204
4951,3421213,13813,11358
4952,3360409,13609,11156
4953,3894391,15391,12930
4954,3641833,14533,12091
4955,3833293,15193,12727
4956,3708071,14771,12311
4957,3487433,14033,11578
4958,4209839,16439,13978
4959,4320309,16809,14345
4960,3311949,13449,10995
4961,3366429,13629,11176
4962,3467561,13961,11512
4963,3466057,13957,11507
4964,3264699,13299,10838
4965,3484729,14029,11569
4966,3101849,12749,10297
4967,2954971,12271,9809
4968,3546133,14233,11773
4969,3095827,12727,10277
4970,3288771,13371,10918
4971,3724321,14821,12365
4972,3664423,14623,12166
4973,3960309,15609,13149
4974,3424517,13817,11369
4975,3659307,14607,12149
4976,3763759,14959,12496
4977,3484123,14023,11567
4978,4122551,16151,13688
4979,3858875,15275,12812
4980,3900711,15411,12951
4981,3308041,13441,10982
4982,3570813,14313,11855
4983,3485027,14027,11570
4984,4062655,15955,13489
4985,3678275,14675,12212
4986,3314061,13461,11002
4987,3361921,13621,11161
4988,3704159,14759,12298
4989,3601221,14421,11956
4990,3669549,14649,12183
4991,3461259,13959,11491
4992,3932621,15521,13057
4993,4273653,16653,14190
4994,4120747,16147,13682
4995,3902821,15421,12958
4996,4392247,17047,14584
4997,4268239,16639,14172
4998,4140611,16211,13748
4999,3797173,15073,12607
5000,3152109,12909,10464
5001,3503691,14091,11632
5002,3460045,13945,11487
5003,3733051,14851,12394
5004,3776703,15003,12539
5005,4378403,17003,14538
5006,3294195,13395,10936
5007,3048571,12571,10120
5008,3860377,15277,12817
5009,4078305,16005,13541
5010,3671341,14641,12189
5011,3479011,14011,11550
5012,3492855,14055,11596
5013,3499765,14065,11619
5014,3511821,14121,11659
5015,3495563,14063,11605
5016,3150619,12919,10459
5017,3013051,12451,10002
5018,4279675,16675,14210
5019,4155059,16259,13796
5020,3590681,14381,11921
5021,3847741,15241,12775
5022,3197269,13069,10614
5023,3678273,14673,12212
5024,3346267,13567,11109
5025,3373047,13647,11198
5026,3725229,14829,12368
5027,3885365,15365,12900
5028,3405847,13747,11307
5029,3222563,13163,10698
5030,3938939,15539,13078
5031,3828171,15171,12710
5032,3236095,13195,10743
5033,3876637,15337,12871
5034,3140367,12867,10425
5035,4119237,16137,13677
5036,3452519,13919,11462
5037,3352585,13585,11130
5038,4228501,16501,14040
5039,3581643,14343,11891
5040,4124957,16157,13696
5041,3429945,13845,11387
5042,4019311,15811,13345
5043,3878141,15341,12876
5044,3522659,14159,11695
5045,4352215,16915,14451
5046,3872417,15317,12857
5047,4301041,16741,14281
5048,3625295,14495,12036
5049,3792355,15055,12591
5050,3373061,13661,11198
5051,3268009,13309,10849
5052,3324287,13487,11036
5053,3670447,14647,12186
5054,3524155,14155,11700
5055,3706867,14767,12307
5056,3558777,14277,11815
5057,3897099,15399,12939
5058,4239341,16541,14076
5059,3925095,15495,13032
5060,3379665,13665,11220
5061,2825213,11813,9378
5062,3870605,15305,12851
5063,4104491,16091,13628
5064,4029535,15835,13379
5065,4087033,16033,13570
5066,4105997,16097,13633
5067,2985977,12377,9912
5068,3168067,12967,10517
5069,3223759,13159,10702
5070,3497671,14071,11612
5071,3405865,13765,11307
5072,3753219,14919,12461
5073,4483151,17351,14886
5074,3512117,14117,11660
5075,3692725,14725,12260
5076,3944353,15553,13096
5077,3289077,13377,10919
5078,3822147,15147,12690
5079,3661415,14615,12156
5080,2928775,12175,9722
5081,3577743,14343,11878
5082,3927203,15503,13039
5083,4012985,15785,13324
5084,3465163,13963,11504
5085,3900113,15413,12949
5086,3624995,14495,12035
5087,4248973,16573,14108
5088,3591881,14381,11925
5089,3227665,13165,10715
5090,3116005,12805,10344
5091,2820411,11811,9362
5092,3674657,14657,12200
5093,3892585,15385,12924
5094,3827271,15171,12707
5095,3663215,14615,12162
5096,3879043,15343,12879
5097,3713191,14791,12328
5098,3261385,13285,10827
5099,3204795,13095,10639
5100,3718311,14811,12345
5101,3410983,13783,11324
5102,2978441,12341,9887
5103,3151519,12919,10462
5104,3024191,12491,10039
5105,3547927,14227,11779
5106,3599115,14415,11949
5107,3395925,13725,11274
5108,2495619,10719,8283
5109,3462753,13953,11496
5110,3349275,13575,11119
5111,3844729,15229,12765
5112,4064757,15957,13496
5113,3535291,14191,11737
5114,4324525,16825,14359
5115,3116595,12795,10346
5116,3046161,12561,10112
5117,3767673,14973,12509
5118,3978371,15671,13209
5119,3315867,13467,11008
5120,4053623,15923,13459
5121,4151147,16247,13783
5122,4248071,16571,14105
5123,3876333,15333,12870
5124,3480215,14015,11554
5125,4220381,16481,14013
5126,3184929,13029,10573
5127,3720113,14813,12351
5128,3557871,14271,11812
5129,3397741,13741,11280
5130,2575695,10995,8549
5131,4044895,15895,13430
5132,4140011,16211,13746
5133,3892873,15373,12925
5134,4220679,16479,14014
5135,2925141,12141,9710
5136,2753583,11583,9140
5137,4174323,16323,13860
5138,3837205,15205,12740
5139,4078607,16007,13542
5140,3754733,14933,12466
5141,3337235,13535,11079
5142,3280947,13347,10892
5143,2932375,12175,9734
5144,3922089,15489,13022
5145,3217131,13131,10680
5146,3602407,14407,11960
5147,3766769,14969,12506
5148,3122621,12821,10366
5149,2965193,12293,9843
5150,2882423,12023,9568
5151,3711085,14785,12321
5152,2736431,11531,9083
5153,3147911,12911,10450
5154,3916365,15465,13003
5155,3152119,12919,10464
5156,3822451,15151,12691
5157,3228879,13179,10719
5158,3525661,14161,11705
5159,4096967,16067,13603
5160,3867603,15303,12841
5161,3606933,14433,11975
5162,3562683,14283,11828
5163,3245441,13241,10774
5164,4000347,15747,13282
5165,3675867,14667,12204
5166,3263785,13285,10835
5167,3423921,13821,11367
5168,4074993,15993,13530
5169,3813723,15123,12662
5170,3879339,15339,12880
5171,4020213,15813,13348
5172,4078003,16003,13540
5173,3635827,14527,12071
5174,4073487,15987,13525
5175,3972955,15655,13191
5176,3276737,13337,10878
5177,3532283,14183,11727
5178,3144577,12877,10439
5179,3619885,14485,12018
5180,3001001,12401,9962
5181,3173489,12989,10535
5182,3806803,15103,12639
5183,3931709,15509,13054
5184,3146699,12899,10446
5185,3514827,14127,11669
5186,3531085,14185,11723
5187,3629507,14507,12050
5188,3536793,14193,11742
5189,3816135,15135,12670
5190,3422419,13819,11362
5191,3666839,14639,12174
5192,3966333,15633,13169
5193,4019005,15805,13344
5194,2672309,11309,8870
5195,3788741,15041,12579
5196,3488639,14039,11582
5197,2926661,12161,9715
5198,3508511,14111,11648
5199,2931777,12177,9732
5200,4244759,16559,14094
5201,3835395,15195,12734
5202,3075653,12653,10210
5203,3725231,14831,12368
5204,4121349,16149,13684
5205,4245059,16559,14095
5206,2995875,12375,9945
5207,3612051,14451,11992
5208,2951955,12255,9799
5209,3761345,14945,12488
5210,3640651,14551,12087
5211,3783625,15025,12562
5212,3707471,14771,12309
5213,3651187,14587,12122
5214,3349283,13583,11119
5215,3690313,14713,12252
5216,3945561,15561,13100
5217,3376671,13671,11210
5218,3400747,13747,11290
5219,3417607,13807,11346
5220,3742089,14889,12424
5221,3839311,15211,12747
5222,3819143,15143,12680
5223,3757737,14937,12476
5224,3461849,13949,11493
5225,3277033,13333,10879
5226,3791145,15045,12587
5227,3194553,13053,10605
5228,3251455,13255,10794
5229,3253247,13247,10800
5230,3205397,13097,10641
5231,3784819,15019,12566
5232,3558157,14257,11813
5233,3754723,14923,12466
5234,3767965,14965,12510
5235,3343863,13563,11101
5236,3577739,14339,11878
5237,3274627,13327,10871
5238,3944663,15563,13097
5239,3085599,12699,10243
5240,3317671,13471,11014
5241,3548833,14233,11782
5242,2963079,12279,9836
5243,3433853,13853,11400
5244,2815595,11795,9346
5245,3938341,15541,13076
5246,3723125,14825,12361
5247,4107201,16101,13637
5248,3992515,15715,13256
5249,3973559,15659,13193
5250,4028641,15841,13376
5251,3392627,13727,11263
5252,4032857,15857,13390
5253,3196945,13045,10613
5254,3768277,14977,12511
5255,3834797,15197,12732
5256,3643657,14557,12097
5257,3159941,12941,10490
5258,4234825,16525,14061
5259,3701751,14751,12290
5260,3647267,14567,12109
5261,3736665,14865,12406
5262,3155427,12927,10475
5263,3552151,14251,11793
5264,3683081,14681,12228
5265,3811615,15115,12655
5266,3317671,13471,11014
5267,3045861,12561,10111
5268,3240013,13213,10756
5269,4088241,16041,13574
5270,3069933,12633,10191
5271,3350473,13573,11123
5272,3683985,14685,12231
5273,3199979,13079,10623
5274,3530785,14185,11722
5275,2560939,10939,8500
5276,3871819,15319,12855
5277,3057289,12589,10149
5278,3694227,14727,12265
5279,3237005,13205,10746
5280,3287877,13377,10915
5281,3831175,15175,12720
5282,3568403,14303,11847
5283,3154225,12925,10471
5284,2809879,11779,9327
5285,3355891,13591,11141
5286,3986801,15701,13237
5287,3507591,14091,11645
5288,3984695,15695,13230
5289,3709279,14779,12315
5290,2681955,11355,8902
5291,3883257,15357,12893
5292,3769477,14977,12515
5293,3294187,13387,10936
5294,3953691,15591,13127
5295,3779111,15011,12547
5296,2871285,11985,9531
5297,3332721,13521,11064
5298,2764719,11619,9177
5299,3613257,14457,11996
5300,3754127,14927,12464
5301,3712583,14783,12326
5302,3306539,13439,10977
5303,2957071,12271,9816
5304,3839011,15211,12746
5305,3408867,13767,11317
5306,3708969,14769,12314
5307,4332653,16853,14386
5308,3866703,15303,12838
5309,3167477,12977,10515
5310,3037439,12539,10083
5311,3374259,13659,11202
5312,3388399,13699,11249
5313,3186119,13019,10577
5314,3623789,14489,12031
5315,3460041,13941,11487
5316,3869407,15307,12847
5317,3503691,14091,11632
5318,3489543,14043,11585
5319,3557269,14269,11810
5320,3961817,15617,13154
5321,3646369,14569,12106
5322,3282747,13347,10898
5323,3632221,14521,12059
5324,4095155,16055,13597
5325,3599113,14413,11949
5326,3272223,13323,10863
5327,3867903,15303,12842
5328,3805285,15085,12634
5329,4253187,16587,14122
5330,3684591,14691,12233
5331,3208407,13107,10651
5332,3780615,15015,12552
5333,3872119,15319,12856
5334,3720419,14819,12352
5335,3703559,14759,12296
5336,3345965,13565,11108
5337,4017203,15803,13338
5338,3986501,15701,13236
5339,3993723,15723,13260
5340,3038343,12543,10086
5341,3270711,13311,10858
5342,3689701,14701,12250
5343,3624391,14491,12033
5344,3465763,13963,11506
5345,2861947,11947,9500
5346,3957003,15603,13138
5347,3468773,13973,11516
5348,3711083,14783,12321
5349,4137299,16199,13737
5350,3775193,14993,12534
5351,3887463,15363,12907
5352,3651189,14589,12122
5353,3346869,13569,11111
5354,4139411,16211,13744
5355,3636737,14537,12074
5356,3761353,14953,12488
5357,3261679,13279,10828
5358,3718001,14801,12344
5359,3557267,14267,11810
5360,3660817,14617,12154
5361,4188471,16371,13907
5362,4097569,16069,13605
5363,3678879,14679,12214
5364,3390197,13697,11255
5365,2742143,11543,9102
5366,2734029,11529,9075
5367,3991915,15715,13254
5368,4133385,16185,13724
5369,3858575,15275,12811
5370,3487139,14039,11577
5371,3037735,12535,10084
5372,4264925,16625,14161
5373,3406459,13759,11309
5374,4120445,16145,13681
5375,3526563,14163,11708
5376,3981381,15681,13219
5377,3212027,13127,10663
5378,3523257,14157,11697
5379,3067531,12631,10183
5380,3475999,13999,11540
5381,3470869,13969,11523
5382,3583447,14347,11897
5383,3388103,13703,11248
5384,3544925,14225,11769
5385,3821553,15153,12688
5386,3740279,14879,12418
5387,3402555,13755,11296
5388,3770081,14981,12517
5389,3244213,13213,10770
5390,3190651,13051,10592
5391,4261307,16607,14149
5392,3486535,14035,11575
5393,3494351,14051,11601
5394,3561781,14281,11825
5395,3409159,13759,11318
5396,3507911,14111,11646
5397,3500983,14083,11623
5398,3713193,14793,12328
5399,3135563,12863,10409
5400,4136699,16199,13735
5401,4107503,16103,13638
5402,3155121,12921,10474
5403,4051515,15915,13452
5404,3700525,14725,12286
5405,3248745,13245,10785
5406,3940441,15541,13083
5407,4077995,15995,13540
5408,2883617,12017,9572
5409,3284861,13361,10905
5410,3758339,14939,12478
5411,3537711,14211,11745
5412,3992219,15719,13255
5413,3479003,14003,11550
5414,3322185,13485,11029
5415,3167463,12963,10515
5416,3990715,15715,13250
5417,3156631,12931,10479
5418,3192457,13057,10598
5419,3581953,14353,11892
5420,4092449,16049,13588
5421,3485933,14033,11573
5422,3764965,14965,12500
5423,3591883,14383,11925
5424,3330309,13509,11056
5425,3736671,14871,12406
5426,3860983,15283,12819
5427,3319775,13475,11021
5428,3483217,14017,11564
5429,3222859,13159,10699
5430,4388337,17037,14571
5431,3926301,15501,13036
5432,3387203,13703,11245
5433,3337523,13523,11080
5434,3869109,15309,12846
5435,3160837,12937,10493
5436,3242419,13219,10764
5437,3888069,15369,12909
5438,4210147,16447,13979
5439,3471185,13985,11524
5440,3792645,15045,12592
5441,3586761,14361,11908
5442,3242421,13221,10764
5443,3616565,14465,12007
5444,3652089,14589,12125
