iteration,cost,wirecount,intersectioncount
13764,10138,238,33
13765,10114,214,33
13766,7034,134,23
13767,100296,696,332
13768,41848,448,138
13769,25242,342,83
13770,12510,210,41
13771,10692,192,35
13772,14014,214,46
13773,45742,442,151
13774,8260,160,27
13775,43968,468,145
13776,7402,202,24
13777,21230,230,70
13778,10964,164,36
13779,4080,180,13
13780,18312,312,60
13781,68062,562,225
13782,2218,118,7
13783,29738,338,98
13784,12536,236,41
13785,30408,408,100
13786,61432,532,203
13787,9878,278,32
13788,20026,226,66
13789,38840,440,128
13790,23446,346,77
13791,5258,158,17
13792,41466,366,137
13793,10402,202,34
13794,1854,54,6
13795,50310,510,166
13796,78906,606,261
13797,105748,748,350
13798,32782,382,108
13799,16722,222,55
13800,25498,298,84
13801,9822,222,32
13802,14364,264,47
13803,28916,416,95
13804,97020,720,321
13805,2172,72,7
13806,46960,460,155
13807,26744,344,88
13808,8256,156,27
13809,21032,332,69
13810,30370,370,100
13811,1914,114,6
13812,46966,466,155
13813,7950,150,26
13814,37910,410,125
13815,21960,360,72
13816,15278,278,50
13817,46332,432,153
13818,48472,472,160
13819,33376,376,110
13820,20716,316,68
13821,27334,334,90
13822,26756,356,88
13823,8892,192,29
13824,4898,98,16
13825,5286,186,17
13826,34930,430,115
13827,27940,340,92
13828,45768,468,151
13829,18298,298,60
13830,96402,702,319
13831,18328,328,60
13832,113274,774,375
13833,28188,288,93
13834,15220,220,50
13835,33706,406,111
13836,23400,300,77
13837,9802,202,32
13838,18332,332,60
13839,43916,416,145
13840,41210,410,136
13841,42472,472,140
13842,45448,448,150
13843,11982,282,39
13844,47586,486,157
13845,19186,286,63
13846,7104,204,23
13847,14322,222,47
13848,22488,288,74
13849,66274,574,219
13850,3430,130,11
13851,7356,156,24
13852,26106,306,86
13853,75926,626,251
13854,54792,492,181
13855,11310,210,37
13856,41256,456,136
13857,45134,434,149
13858,17390,290,57
13859,26154,354,86
13860,25858,358,85
13861,10792,292,35
13862,25544,344,84
13863,26702,302,88
13864,20998,298,69
13865,28578,378,94
13866,102146,746,338
13867,36684,384,121
13868,26460,360,87
13869,7086,186,23
13870,4624,124,15
13871,37016,416,122
13872,30712,412,101
13873,24074,374,79
13874,13760,260,45
13875,52084,484,172
13876,12008,308,39
13877,32786,386,108
13878,50584,484,167
13879,52422,522,173
13880,4954,154,16
13881,26464,364,87
13882,46086,486,152
13883,10716,216,35
13884,34600,400,114
13885,32496,396,107
13886,20426,326,67
13887,20082,282,66
13888,40020,420,132
13889,8266,166,27
13890,20696,296,68
13891,17122,322,56
13892,26994,294,89
13893,15182,182,50
13894,3768,168,12
13895,30114,414,99
13896,27988,388,92
13897,34622,422,114
13898,23376,276,77
13899,18016,316,59
13900,33990,390,112
13901,62366,566,206
13902,17386,286,57
13903,48480,480,160
13904,46970,470,155
13905,12022,322,39
13906,19468,268,64
13907,24934,334,82
13908,23452,352,77
13909,676,76,2
13910,11876,176,39
13911,39154,454,129
13912,14380,280,47
13913,30008,308,99
13914,9844,244,32
13915,23368,268,77
13916,23718,318,78
13917,60538,538,200
13918,44212,412,146
13919,24590,290,81
13920,33992,392,112
13921,21006,306,69
13922,64420,520,213
13923,33392,392,110
13924,34286,386,113
13925,7294,94,24
13926,7632,132,25
13927,24954,354,82
13928,30662,362,101
13929,12824,224,42
13930,21890,290,72
13931,38526,426,127
13932,24042,342,79
13933,26084,284,86
13934,31878,378,105
13935,26692,292,88
13936,45408,408,150
13937,24032,332,79
13938,11946,246,39
13939,11012,212,36
13940,45770,470,151
13941,17976,276,59
13942,6194,194,20
13943,26418,318,87
13944,87062,662,288
13945,64448,548,213
13946,30058,358,99
13947,23092,292,76
13948,38230,430,126
13949,8566,166,28
13950,25858,358,85
13951,58404,504,193
13952,32468,368,107
13953,11262,162,37
13954,22780,280,75
13955,27396,396,90
13956,22518,318,74
13957,111160,760,368
13958,30362,362,100
13959,12176,176,40
13960,19806,306,65
13961,49986,486,165
13962,13216,316,43
13963,56910,510,188
13964,77714,614,257
13965,29124,324,96
13966,58726,526,194
13967,47274,474,156
13968,14398,298,47
13969,15922,322,52
13970,22224,324,73
13971,16164,264,53
13972,10080,180,33
13973,27094,394,89
13974,16234,334,53
13975,13790,290,45
13976,43334,434,143
13977,4732,232,15
13978,6212,212,20
13979,45760,460,151
13980,12894,294,42
13981,14668,268,48
13982,63860,560,211
13983,13120,220,43
13984,9832,232,32
13985,32194,394,106
13986,19126,226,63
13987,15244,244,50
13988,29782,382,98
13989,958,58,3
13990,18282,282,60
13991,22500,300,74
13992,42772,472,141
13993,22552,352,74
13994,33078,378,109
13995,39710,410,131
13996,12238,238,40
13997,49370,470,163
13998,7768,268,25
13999,31610,410,104
14000,29760,360,98
14001,15598,298,51
14002,21636,336,71
14003,6152,152,20
14004,28268,368,93
14005,48136,436,159
14006,38236,436,126
14007,24892,292,82
14008,35464,364,117
14009,26720,320,88
14010,20676,276,68
14011,26794,394,88
14012,15808,208,52
14013,62048,548,205
14014,26460,360,87
14015,27622,322,91
14016,31290,390,103
14017,24358,358,80
14018,15272,272,50
14019,35156,356,116
14020,26766,366,88
14021,7360,160,24
14022,5232,132,17
14023,18916,316,62
14024,42154,454,139
14025,7068,168,23
14026,38818,418,128
14027,37046,446,122
14028,29424,324,97
14029,34276,376,113
14030,42444,444,140
14031,8616,216,28
14032,13452,252,44
14033,13714,214,45
14034,31826,326,105
14035,67472,572,223
14036,17958,258,59
14037,17968,268,59
14038,6404,104,21
14039,42772,472,141
14040,17330,230,57
14041,43946,446,145
14042,10348,148,34
14043,51488,488,170
14044,6154,154,20
14045,19490,290,64
14046,67476,576,223
14047,13158,258,43
14048,14966,266,49
14049,38240,440,126
14050,21242,242,70
14051,20930,230,69
14052,60252,552,199
14053,29158,358,96
14054,6812,212,22
14055,41178,378,136
14056,25598,398,84
14057,26134,334,86
14058,35516,416,117
14059,33076,376,109
14060,24354,354,80
14061,21012,312,69
14062,34564,364,114
14063,62976,576,208
14064,28542,342,94
14065,7964,164,26
14066,82272,672,272
14067,10108,208,33
14068,19196,296,63
14069,21924,324,72
14070,28502,302,94
14071,46056,456,152
14072,46660,460,154
14073,32782,382,108
14074,16762,262,55
14075,29176,376,96
14076,26396,296,87
14077,44860,460,148
14078,9884,284,32
14079,31540,340,104
14080,15298,298,50
14081,53618,518,177
14082,2512,112,8
14083,32474,374,107
14084,24046,346,79
14085,20400,300,67
14086,13504,304,44
14087,18320,320,60
14088,36102,402,119
14089,65658,558,217
14090,19506,306,64
14091,33400,400,110
14092,37062,462,122
14093,40328,428,133
14094,19204,304,63
14095,14346,246,47
14096,34652,452,114
14097,27096,396,89
14098,47504,404,157
14099,24890,290,82
14100,11690,290,38
14101,50902,502,168
14102,26132,332,86
14103,20460,360,67
14104,3088,88,10
14105,34536,336,114
14106,12256,256,40
14107,19544,344,64
14108,4990,190,16
14109,10650,150,35
14110,27984,384,92
14111,44834,434,148
14112,20390,290,67
14113,15860,260,52
14114,10408,208,34
14115,10396,196,34
14116,87966,666,291
14117,12188,188,40
14118,21308,308,70
14119,25220,320,83
14120,14938,238,49
14121,20460,360,67
14122,6526,226,21
14123,20084,284,66
14124,15028,328,49
14125,70218,618,232
14126,49080,480,162
14127,55430,530,183
14128,7052,152,23
14129,62054,554,205
14130,29168,368,96
14131,20132,332,66
14132,12840,240,42
14133,24630,330,81
14134,16758,258,55
14135,42132,432,139
14136,52706,506,174
14137,12556,256,41
14138,49376,476,163
14139,28592,392,94
14140,8946,246,29
14141,30964,364,102
14142,59050,550,195
14143,20476,376,67
14144,70166,566,232
14145,20368,268,67
14146,18544,244,61
14147,21598,298,71
14148,38516,416,127
14149,80114,614,265
14150,22498,298,74
14151,10776,276,35
14152,22822,322,75
14153,27334,334,90
14154,15858,258,52
14155,17078,278,56
14156,11060,260,36
14157,31278,378,103
14158,35814,414,118
14159,19488,288,64
14160,20094,294,66
14161,36358,358,120
14162,42744,444,141
14163,17700,300,58
14164,4636,136,15
14165,53960,560,178
14166,18528,228,61
14167,15312,312,50
14168,82256,656,272
14169,35568,468,117
14170,16180,280,53
14171,37034,434,122
14172,19510,310,64
14173,30930,330,102
14174,27312,312,90
14175,43676,476,144
14176,30982,382,102
14177,31662,462,104
14178,28922,422,95
14179,48118,418,159
14180,11854,154,39
14181,39122,422,129
14182,28872,372,95
14183,40948,448,135
14184,20658,258,68
14185,58446,546,193
14186,30932,332,102
14187,21344,344,70
14188,24612,312,81
14189,40962,462,135
14190,16446,246,54
14191,3072,72,10
14192,15242,242,50
14193,50894,494,168
14194,39454,454,130
14195,65052,552,215
14196,27320,320,90
14197,36984,384,122
14198,11316,216,37
14199,33042,342,109
14200,50304,504,166
14201,22498,298,74
14202,25254,354,83
14203,9490,190,31
14204,82848,648,274
14205,6464,164,21
14206,14070,270,46
14207,43084,484,142
14208,36738,438,121
14209,46706,506,154
14210,32808,408,108
14211,4354,154,14
14212,42418,418,140
14213,7394,194,24
14214,45744,444,151
14215,17984,284,59
14216,63886,586,211
14217,41520,420,137
14218,14978,278,49
14219,30356,356,100
14220,18592,292,61
14221,40966,466,135
14222,47298,498,156
14223,37028,428,122
14224,16202,302,53
14225,6232,232,20
14226,65342,542,216
14227,35480,380,117
14228,42430,430,140
14229,48484,484,160
14230,33364,364,110
14231,8606,206,28
14232,29484,384,97
14233,54482,482,180
14234,22212,312,73
14235,55392,492,183
14236,20068,268,66
14237,38174,374,126
14238,23696,296,78
14239,29170,370,96
14240,14372,272,47
14241,47266,466,156
14242,32490,390,107
14243,23116,316,76
14244,1860,60,6
14245,32510,410,107
14246,47248,448,156
14247,49378,478,163
14248,10476,276,34
14249,69008,608,228
14250,27668,368,91
14251,24622,322,81
14252,46408,508,153
14253,13742,242,45
14254,38204,404,126
14255,13768,268,45
14256,24054,354,79
14257,48468,468,160
14258,16778,278,55
14259,15270,270,50
14260,37340,440,123
14261,61402,502,203
14262,23420,320,77
14263,70486,586,233
14264,31842,342,105
14265,27648,348,91
14266,35140,340,116
14267,16818,318,55
14268,74420,620,246
14269,50286,486,166
14270,21890,290,72
14271,72920,620,241
14272,9180,180,30
14273,46030,430,152
14274,32790,390,108
14275,55990,490,185
14276,12866,266,42
14277,75902,602,251
14278,36394,394,120
14279,16132,232,53
14280,32198,398,106
14281,66570,570,220
14282,44856,456,148
14283,5602,202,18
14284,65364,564,216
14285,37596,396,124
14286,35180,380,116
14287,114498,798,379
14288,37846,346,125
14289,8616,216,28
14290,58400,500,193
14291,16138,238,53
14292,30656,356,101
14293,16756,256,55
14294,33680,380,111
14295,26482,382,87
14296,6474,174,21
14297,18330,330,60
14298,51188,488,169
14299,65056,556,215
14300,8278,178,27
14301,25518,318,84
14302,33120,420,109
14303,23102,302,76
14304,36434,434,120
14305,12556,256,41
14306,21612,312,71
14307,8870,170,29
14308,16778,278,55
14309,62056,556,205
14310,7950,150,26
14311,18626,326,61
14312,11012,212,36
14313,30080,380,99
14314,20426,326,67
14315,46646,446,154
14316,64760,560,214
14317,40590,390,134
14318,20672,272,68
14319,53904,504,178
14320,8286,186,27
14321,46328,428,153
14322,35832,432,118
14323,41576,476,137
14324,25232,332,83
14325,2508,108,8
14326,40640,440,134
14327,24932,332,82
14328,23412,312,77
14329,45150,450,149
14330,18640,340,61
14331,18042,342,59
14332,3406,106,11
14333,32750,350,108
14334,32518,418,107
14335,32740,340,108
14336,23452,352,77
14337,21032,332,69
14338,68394,594,226
14339,7930,130,26
14340,60550,550,200
14341,36702,402,121
14342,14600,200,48
14343,18586,286,61
14344,56328,528,186
14345,40612,412,134
14346,13450,250,44
14347,14934,234,49
14348,21302,302,70
14349,14300,200,47
14350,23732,332,78
14351,14668,268,48
14352,22856,356,75
14353,41550,450,137
14354,11234,134,37
14355,57546,546,190
14356,27968,368,92
14357,32186,386,106
14358,17676,276,58
14359,5582,182,18
14360,49084,484,162
14361,16820,320,55
14362,31596,396,104
14363,31902,402,105
14364,3454,154,11
14365,11300,200,37
14366,35452,352,117
14367,10760,260,35
14368,19772,272,65
14369,47880,480,158
14370,29728,328,98
14371,39396,396,130
14372,39766,466,131
14373,13430,230,44
14374,22756,256,75
14375,28912,412,95
14376,15564,264,51
14377,80108,608,265
14378,18864,264,62
14379,17972,272,59
14380,49698,498,164
14381,7982,182,26
14382,21298,298,70
14383,17056,256,56
14384,14088,288,46
14385,6804,204,22
14386,39988,388,132
14387,40648,448,134
14388,10358,158,34
14389,52408,508,173
14390,6478,178,21
14391,24970,370,82
14392,8918,218,29
14393,43092,492,142
14394,18840,240,62
14395,36710,410,121
14396,64174,574,212
14397,51184,484,169
14398,31260,360,103
14399,40302,402,133
14400,46672,472,154
14401,11982,282,39
14402,27384,384,90
14403,27340,340,90
14404,48180,480,159
14405,37060,460,122
14406,65950,550,218
14407,90706,706,300
14408,79236,636,262
14409,21568,268,71
14410,29156,356,96
14411,11586,186,38
14412,62666,566,207
14413,10450,250,34
14414,61448,548,203
14415,24340,340,80
14416,15914,314,52
14417,30072,372,99
14418,35218,418,116
14419,13126,226,43
14420,100018,718,331
14421,4328,128,14
14422,35790,390,118
14423,19784,284,65
14424,13732,232,45
14425,72600,600,240
14426,9456,156,31
14427,53012,512,175
14428,21362,362,70
14429,19780,280,65
14430,14042,242,46
14431,80736,636,267
14432,22494,294,74
14433,32778,378,108
14434,15804,204,52
14435,17436,336,57
14436,30026,326,99
14437,4030,130,13
14438,62662,562,207
14439,938,38,3
14440,37024,424,122
14441,14028,228,46
14442,10402,202,34
14443,10450,250,34
14444,13126,226,43
14445,37278,378,123
14446,61086,486,202
14447,2236,136,7
14448,25834,334,85
14449,24954,354,82
14450,41530,430,137
14451,57836,536,191
14452,14004,204,46
14453,24948,348,82
14454,16812,312,55
14455,43954,454,145
14456,21602,302,71
14457,14008,208,46
14458,7118,218,23
14459,24614,314,81
14460,31884,384,105
14461,55682,482,184
14462,6456,156,21
14463,21582,282,71
14464,20382,282,67
14465,27676,376,91
14466,48168,468,159
14467,23754,354,78
14468,17970,270,59
14469,39996,396,132
14470,53294,494,176
14471,27934,334,92
14472,21922,322,72
14473,6466,166,21
14474,19466,266,64
14475,43868,368,145
14476,21006,306,69
14477,3134,134,10
14478,4694,194,15
14479,52126,526,172
14480,19486,286,64
14481,44254,454,146
14482,7346,146,24
14483,21024,324,69
14484,34892,392,115
14485,57556,556,190
14486,18620,320,61
14487,18302,302,60
14488,18240,240,60
14489,26448,348,87
14490,1630,130,5
14491,20726,326,68
14492,98808,708,327
14493,81336,636,269
14494,24622,322,81
14495,55374,474,183
14496,36688,388,121
14497,16138,238,53
14498,14624,224,48
14499,40628,428,134
14500,10082,182,33
14501,47868,468,158
14502,11318,218,37
14503,32182,382,106
14504,38218,418,126
14505,19804,304,65
14506,14294,194,47
14507,51550,550,170
14508,30970,370,102
14509,17322,222,57
14510,23746,346,78
14511,18022,322,59
14512,8036,236,26
14513,15790,190,52
14514,38832,432,128
14515,23090,290,76
14516,50302,502,166
14517,17352,252,57
14518,29442,342,97
14519,27656,356,91
14520,4990,190,16
14521,16146,246,53
14522,41858,458,138
14523,16132,232,53
14524,31298,398,103
14525,23150,350,76
14526,26724,324,88
14527,60244,544,199
14528,26756,356,88
14529,21596,296,71
14530,19520,320,64
14531,16460,260,54
14532,11616,216,38
14533,17686,286,58
14534,59322,522,196
14535,5336,236,17
14536,50250,450,166
14537,43632,432,144
14538,27678,378,91
14539,23454,354,77
14540,13464,264,44
14541,48196,496,159
14542,43068,468,142
14543,22252,352,73
14544,35554,454,117
14545,6786,186,22
14546,23732,332,78
14547,20102,302,66
14548,20690,290,68
14549,33376,376,110
14550,12502,202,41
14551,19488,288,64
14552,23116,316,76
14553,25518,318,84
14554,5804,104,19
14555,55728,528,184
14556,41226,426,136
14557,15018,318,49
14558,30692,392,101
14559,28262,362,93
14560,22236,336,73
14561,16192,292,53
14562,82862,662,274
14563,110854,754,367
14564,65644,544,217
14565,16742,242,55
14566,17092,292,56
14567,29174,374,96
14568,11360,260,37
14569,40020,420,132
14570,18034,334,59
14571,52412,512,173
14572,45150,450,149
14573,30380,380,100
14574,10070,170,33
14575,50260,460,166
14576,16768,268,55
14577,10346,146,34
14578,26118,318,86
14579,8282,182,27
14580,27960,360,92
14581,31608,408,104
14582,11650,250,38
14583,17718,318,58
14584,17668,268,58
14585,28834,334,95
14586,52434,534,173
